product_id,image_path
15888,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15888.jpg
14595,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14595.jpg
8350,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8350.jpg
8338,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8338.jpg
8304,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8304.jpg
8299,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8299.jpg
11494,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11494.jpg
16465,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16465.jpg
16688,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16688.jpg
8125,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8125.jpg
7820,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7820.jpg
16853,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16853.jpg
7603,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7603.jpg
11438,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11438.jpg
15477,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15477.jpg
7181,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7181.jpg
15419,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15419.jpg
14450,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14450.jpg
7152,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7152.jpg
7078,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7078.jpg
7075,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7075.jpg
11321,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11321.jpg
7024,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7024.jpg
14324,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14324.jpg
7010,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7010.jpg
7000,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7000.jpg
6980,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6980.jpg
15775,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15775.jpg
6733,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6733.jpg
14286,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14286.jpg
11113,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11113.jpg
11109,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11109.jpg
14281,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14281.jpg
6651,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6651.jpg
6649,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6649.jpg
6986,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6986.jpg
11034,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11034.jpg
10993,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10993.jpg
6611,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6611.jpg
17587,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17587.jpg
6607,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6607.jpg
10841,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10841.jpg
6529,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6529.jpg
6493,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6493.jpg
15289,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15289.jpg
6452,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6452.jpg
6412,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6412.jpg
16340,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16340.jpg
6375,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6375.jpg
16748,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16748.jpg
15246,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15246.jpg
10687,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10687.jpg
10684,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10684.jpg
6318,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6318.jpg
14126,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14126.jpg
14041,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14041.jpg
13880,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13880.jpg
10629,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10629.jpg
6066,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6066.jpg
5598,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5598.jpg
15769,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15769.jpg
5561,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5561.jpg
5557,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5557.jpg
16523,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16523.jpg
5536,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5536.jpg
10565,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10565.jpg
5491,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5491.jpg
5480,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5480.jpg
5476,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5476.jpg
15934,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15934.jpg
5463,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5463.jpg
10516,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10516.jpg
5397,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5397.jpg
16800,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16800.jpg
5336,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5336.jpg
10495,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10495.jpg
15148,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15148.jpg
5219,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5219.jpg
5211,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5211.jpg
15086,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15086.jpg
5073,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5073.jpg
15735,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15735.jpg
4947,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4947.jpg
4941,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4941.jpg
10273,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10273.jpg
4895,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4895.jpg
4849,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4849.jpg
14718,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14718.jpg
14959,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14959.jpg
13238,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13238.jpg
10065,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10065.jpg
10049,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10049.jpg
4674,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4674.jpg
10042,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10042.jpg
4642,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4642.jpg
13227,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13227.jpg
13222,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13222.jpg
4596,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4596.jpg
162,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\162.jpg
4292,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4292.jpg
4116,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4116.jpg
13129,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13129.jpg
9993,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9993.jpg
17442,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17442.jpg
3966,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3966.jpg
9880,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9880.jpg
74,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\74.jpg
3588,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3588.jpg
13033,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13033.jpg
9344,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9344.jpg
9302,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9302.jpg
14893,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14893.jpg
15716,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15716.jpg
2962,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2962.jpg
9779,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9779.jpg
9766,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9766.jpg
2912,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2912.jpg
2874,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2874.jpg
2858,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2858.jpg
2855,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2855.jpg
9706,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9706.jpg
2599,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2599.jpg
2579,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2579.jpg
9684,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9684.jpg
14846,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14846.jpg
9675,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9675.jpg
16281,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16281.jpg
9651,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9651.jpg
9647,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9647.jpg
1907,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1907.jpg
1654,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1654.jpg
1239,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1239.jpg
9561,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9561.jpg
1148,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1148.jpg
1131,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1131.jpg
2102,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2102.jpg
1913,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1913.jpg
1893,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1893.jpg
1819,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1819.jpg
1771,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1771.jpg
1636,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1636.jpg
1216,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1216.jpg
11546,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11546.jpg
1016,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1016.jpg
999,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\999.jpg
886,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\886.jpg
856,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\856.jpg
750,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\750.jpg
747,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\747.jpg
743,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\743.jpg
680,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\680.jpg
661,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\661.jpg
641,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\641.jpg
590,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\590.jpg
16937,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16937.jpg
16908,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16908.jpg
16896,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16896.jpg
16868,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16868.jpg
16866,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16866.jpg
16854,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16854.jpg
16844,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16844.jpg
16832,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16832.jpg
16830,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16830.jpg
16762,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16762.jpg
16735,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16735.jpg
16728,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16728.jpg
16717,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16717.jpg
16710,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16710.jpg
7170,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7170.jpg
16654,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16654.jpg
16644,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16644.jpg
16666,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16666.jpg
16331,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16331.jpg
17113,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17113.jpg
16316,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16316.jpg
16283,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16283.jpg
16233,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16233.jpg
17381,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17381.jpg
17414,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17414.jpg
16082,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16082.jpg
15974,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15974.jpg
15959,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15959.jpg
15911,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15911.jpg
15905,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15905.jpg
15903,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15903.jpg
15891,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15891.jpg
15842,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15842.jpg
15834,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15834.jpg
15828,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15828.jpg
15823,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15823.jpg
15814,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15814.jpg
15812,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15812.jpg
15810,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15810.jpg
17497,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17497.jpg
15801,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15801.jpg
15740,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15740.jpg
15732,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15732.jpg
15691,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15691.jpg
15659,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15659.jpg
15591,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15591.jpg
17524,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17524.jpg
15525,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15525.jpg
15508,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15508.jpg
17625,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17625.jpg
15398,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15398.jpg
15389,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15389.jpg
17807,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17807.jpg
15181,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15181.jpg
14981,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14981.jpg
14908,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14908.jpg
14886,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14886.jpg
14861,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14861.jpg
14829,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14829.jpg
14821,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14821.jpg
390,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\390.jpg
14767,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14767.jpg
320,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\320.jpg
14700,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14700.jpg
16390,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16390.jpg
14669,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14669.jpg
14665,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14665.jpg
14639,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14639.jpg
14631,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14631.jpg
14606,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14606.jpg
14601,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14601.jpg
16479,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16479.jpg
16512,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16512.jpg
16531,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16531.jpg
14598,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14598.jpg
14474,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14474.jpg
14460,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14460.jpg
14458,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14458.jpg
16545,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16545.jpg
14306,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14306.jpg
14300,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14300.jpg
14275,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14275.jpg
14221,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14221.jpg
14130,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14130.jpg
16905,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16905.jpg
16554,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16554.jpg
13718,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13718.jpg
16783,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16783.jpg
16559,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16559.jpg
13426,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13426.jpg
13287,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13287.jpg
13281,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13281.jpg
13257,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13257.jpg
15949,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15949.jpg
13154,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13154.jpg
13119,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13119.jpg
16563,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16563.jpg
12775,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12775.jpg
12737,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12737.jpg
12616,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12616.jpg
12454,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12454.jpg
12381,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12381.jpg
12359,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12359.jpg
15945,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15945.jpg
12151,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12151.jpg
